Employee ID,Question #,Role,Tier,Tier,Element,Question Type,Question,Numeric Response,Response
test employee 23,21,Non Manager,Operational,Operational,DESIGN / Scope,Benefit,Are all participants invited to join the impact assessment?,1,1. Disagree
test employee 23,22,Non Manager,Operational,Operational,DEV / Completeness,Information,Are projects sized for deliverability instead of for other reasons?,4,4. Agree
test employee 23,23,Non Manager,Operational,Operational,DEV / Completeness,Behavior,Is production defined by deliverables more than by process?,4,4. Agree
test employee 23,24,Non Manager,Operational,Operational,DEV / Completeness,Benefit,Do new proposals usually incorporate the output of other current or proposed changes?,1,1. Disagree
test employee 23,25,Non Manager,Transactional,Transactional,AGILITY / Systems,Information,Are both legacy and new methods being adapted to prioritize change execution (not just business-as-usual) effects?,3,3. Somewhat agree
test employee 23,26,Non Manager,Transactional,Transactional,AGILITY / Systems,Behavior,Does recommended practice accept a range of methods for meeting  objectives?,2,2. Somewhat disagree
test employee 23,27,Non Manager,Transactional,Transactional,AGILITY / Systems,Benefit,Do workers have sufficient autonomy to create solution proposals for any change?,3,3. Somewhat agree
test employee 23,28,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Information,Can functional workgroups confidently take on a full time posture as service providers?,2,2. Somewhat disagree
test employee 23,29,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Behavior,Do all “collaborators” accept equal accountability in agreeing to share work?,3,3. Somewhat agree
test employee 23,30,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Benefit,Is leadership recognized independently of job titles?,1,1. Disagree
test employee 23,31,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Information,Are all workgroup members able to see when they should initiate adjustments among the workgroup?,1,1. Disagree
test employee 23,32,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Behavior,Does performance evaluation of processing recognize a range of outcomes as being valuable?,3,3. Somewhat agree
test employee 23,33,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Benefit,Is the individual’s employment security increased with commitments to change initiatives?,4,4. Agree
test employee 23,34,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Information,Is always-on user and technical support explicitly established to help FTEs manage change?,2,2. Somewhat disagree
test employee 23,35,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Behavior,Are professional development allowances protected from other competing pressures of demand?,2,2. Somewhat disagree
test employee 23,36,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Benefit,Are individuals free to join learning programs for changes where they do not also have assignments?,2,2. Somewhat disagree
test employee 24,1,Non Manager,Executive,Executive,STRATEGY / Credibility,Information,Are key influencers regularly speaking for themselves in the public communications?,2,2. Somewhat disagree
test employee 24,2,Non Manager,Executive,Executive,STRATEGY / Credibility,Behavior,Is all or most communication explicitly published by an executive level change leader?,1,1. Disagree
test employee 24,3,Non Manager,Executive,Executive,STRATEGY / Credibility,Benefit,Can participants see alignment of their preferences and responsibilities as influencers?,3,3. Somewhat agree
test employee 24,4,Non Manager,Executive,Executive,PORTFOLIO / Progress,Information,Can participants easily see where their own impact is benefiting progress?,2,2. Somewhat disagree
test employee 24,5,Non Manager,Executive,Executive,PORTFOLIO / Progress,Behavior,Do management leads show collaboration with each other in discussions and decisions?,2,2. Somewhat disagree
test employee 24,6,Non Manager,Executive,Executive,PORTFOLIO / Progress,Benefit,Are proposed impacts described both as outcomes and support?,1,1. Disagree
test employee 24,7,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Information,Does messaging consistently treat change effort as being driven by stakeholders’ benefits?,2,2. Somewhat disagree
test employee 24,8,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Behavior,Are existing legacy communication channels directing staff to the shared change tracking?,1,1. Disagree
test employee 24,9,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Benefit,Are work managers successfully translating the right ideas into the right languages?,2,2. Somewhat disagree
test employee 24,10,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Information,Is a “best place to work” story coming through clearly in communications?,3,3. Somewhat agree
test employee 24,11,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Behavior,Do employees have simple always-on access to a dashboard & scorecard of change initiatives?,2,2. Somewhat disagree
test employee 24,12,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Benefit,Is knowledge development clearly identified as both a requirement and an opportunity?,3,3. Somewhat agree
test employee 24,13,Non Manager,Operational,Operational,BUS ARCH / Transitions,Information,Can staff see and promptly recognize plan modifications that change their own expected contribution?,2,2. Somewhat disagree
test employee 24,14,Non Manager,Operational,Operational,BUS ARCH / Transitions,Behavior,Can staff contribute easily to the business process designs?,3,3. Somewhat agree
test employee 24,15,Non Manager,Operational,Operational,BUS ARCH / Transitions,Benefit,Is a performance management system used to support talent and skill development for change?,2,2. Somewhat disagree
test employee 24,16,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Information,Does each distinctive contributor (individual or workgroup) have a profile of their role capability that is easily discoverable  company-wide?,2,2. Somewhat disagree
test employee 24,17,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Behavior,Do terms of cooperative agreement usually frame requests and discussions  for collaboration?,1,1. Disagree
test employee 24,18,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Benefit,Are stakeholders routinely acknowledged for their performance and impact as collaborators?,1,1. Disagree
test employee 24,19,Non Manager,Operational,Operational,DESIGN / Scope,Information,Are program managers usually part of the change design team?,3,3. Somewhat agree
test employee 24,20,Non Manager,Operational,Operational,DESIGN / Scope,Behavior,Is impact analysis of proposals done before approvals occur?,4,4. Agree
test employee 24,21,Non Manager,Operational,Operational,DESIGN / Scope,Benefit,Are all participants invited to join the impact assessment?,1,1. Disagree
test employee 24,22,Non Manager,Operational,Operational,DEV / Completeness,Information,Are projects sized for deliverability instead of for other reasons?,4,4. Agree
test employee 24,23,Non Manager,Operational,Operational,DEV / Completeness,Behavior,Is production defined by deliverables more than by process?,3,3. Somewhat agree
test employee 24,24,Non Manager,Operational,Operational,DEV / Completeness,Benefit,Do new proposals usually incorporate the output of other current or proposed changes?,2,2. Somewhat disagree
test employee 24,25,Non Manager,Transactional,Transactional,AGILITY / Systems,Information,Are both legacy and new methods being adapted to prioritize change execution (not just business-as-usual) effects?,3,3. Somewhat agree
test employee 24,26,Non Manager,Transactional,Transactional,AGILITY / Systems,Behavior,Does recommended practice accept a range of methods for meeting  objectives?,3,3. Somewhat agree
test employee 24,27,Non Manager,Transactional,Transactional,AGILITY / Systems,Benefit,Do workers have sufficient autonomy to create solution proposals for any change?,2,2. Somewhat disagree
test employee 24,28,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Information,Can functional workgroups confidently take on a full time posture as service providers?,3,3. Somewhat agree
test employee 24,29,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Behavior,Do all “collaborators” accept equal accountability in agreeing to share work?,3,3. Somewhat agree
test employee 24,30,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Benefit,Is leadership recognized independently of job titles?,1,1. Disagree
test employee 24,31,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Information,Are all workgroup members able to see when they should initiate adjustments among the workgroup?,1,1. Disagree
test employee 24,32,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Behavior,Does performance evaluation of processing recognize a range of outcomes as being valuable?,2,2. Somewhat disagree
test employee 24,33,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Benefit,Is the individual’s employment security increased with commitments to change initiatives?,3,3. Somewhat agree
test employee 24,34,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Information,Is always-on user and technical support explicitly established to help FTEs manage change?,1,1. Disagree
test employee 24,35,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Behavior,Are professional development allowances protected from other competing pressures of demand?,2,2. Somewhat disagree
test employee 24,36,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Benefit,Are individuals free to join learning programs for changes where they do not also have assignments?,2,2. Somewhat disagree
test employee 25,1,Non Manager,Executive,Executive,STRATEGY / Credibility,Information,Are key influencers regularly speaking for themselves in the public communications?,1,1. Disagree
test employee 25,2,Non Manager,Executive,Executive,STRATEGY / Credibility,Behavior,Is all or most communication explicitly published by an executive level change leader?,1,1. Disagree
test employee 25,3,Non Manager,Executive,Executive,STRATEGY / Credibility,Benefit,Can participants see alignment of their preferences and responsibilities as influencers?,2,2. Somewhat disagree
test employee 25,4,Non Manager,Executive,Executive,PORTFOLIO / Progress,Information,Can participants easily see where their own impact is benefiting progress?,2,2. Somewhat disagree
test employee 25,5,Non Manager,Executive,Executive,PORTFOLIO / Progress,Behavior,Do management leads show collaboration with each other in discussions and decisions?,2,2. Somewhat disagree
test employee 25,6,Non Manager,Executive,Executive,PORTFOLIO / Progress,Benefit,Are proposed impacts described both as outcomes and support?,2,2. Somewhat disagree
test employee 25,7,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Information,Does messaging consistently treat change effort as being driven by stakeholders’ benefits?,2,2. Somewhat disagree
test employee 25,8,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Behavior,Are existing legacy communication channels directing staff to the shared change tracking?,2,2. Somewhat disagree
test employee 25,9,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Benefit,Are work managers successfully translating the right ideas into the right languages?,2,2. Somewhat disagree
test employee 25,10,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Information,Is a “best place to work” story coming through clearly in communications?,3,3. Somewhat agree
test employee 25,11,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Behavior,Do employees have simple always-on access to a dashboard & scorecard of change initiatives?,2,2. Somewhat disagree
test employee 25,12,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Benefit,Is knowledge development clearly identified as both a requirement and an opportunity?,3,3. Somewhat agree
test employee 25,13,Non Manager,Operational,Operational,BUS ARCH / Transitions,Information,Can staff see and promptly recognize plan modifications that change their own expected contribution?,1,1. Disagree
test employee 25,14,Non Manager,Operational,Operational,BUS ARCH / Transitions,Behavior,Can staff contribute easily to the business process designs?,1,1. Disagree
test employee 25,15,Non Manager,Operational,Operational,BUS ARCH / Transitions,Benefit,Is a performance management system used to support talent and skill development for change?,3,3. Somewhat agree
test employee 25,16,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Information,Does each distinctive contributor (individual or workgroup) have a profile of their role capability that is easily discoverable  company-wide?,1,1. Disagree
test employee 25,17,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Behavior,Do terms of cooperative agreement usually frame requests and discussions  for collaboration?,2,2. Somewhat disagree
test employee 25,18,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Benefit,Are stakeholders routinely acknowledged for their performance and impact as collaborators?,2,2. Somewhat disagree
test employee 25,19,Non Manager,Operational,Operational,DESIGN / Scope,Information,Are program managers usually part of the change design team?,3,3. Somewhat agree
test employee 25,20,Non Manager,Operational,Operational,DESIGN / Scope,Behavior,Is impact analysis of proposals done before approvals occur?,4,4. Agree
test employee 25,21,Non Manager,Operational,Operational,DESIGN / Scope,Benefit,Are all participants invited to join the impact assessment?,1,1. Disagree
test employee 25,22,Non Manager,Operational,Operational,DEV / Completeness,Information,Are projects sized for deliverability instead of for other reasons?,4,4. Agree
test employee 25,23,Non Manager,Operational,Operational,DEV / Completeness,Behavior,Is production defined by deliverables more than by process?,3,3. Somewhat agree
test employee 25,24,Non Manager,Operational,Operational,DEV / Completeness,Benefit,Do new proposals usually incorporate the output of other current or proposed changes?,1,1. Disagree
test employee 25,25,Non Manager,Transactional,Transactional,AGILITY / Systems,Information,Are both legacy and new methods being adapted to prioritize change execution (not just business-as-usual) effects?,3,3. Somewhat agree
test employee 25,26,Non Manager,Transactional,Transactional,AGILITY / Systems,Behavior,Does recommended practice accept a range of methods for meeting  objectives?,3,3. Somewhat agree
test employee 25,27,Non Manager,Transactional,Transactional,AGILITY / Systems,Benefit,Do workers have sufficient autonomy to create solution proposals for any change?,3,3. Somewhat agree
test employee 25,28,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Information,Can functional workgroups confidently take on a full time posture as service providers?,2,2. Somewhat disagree
test employee 25,29,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Behavior,Do all “collaborators” accept equal accountability in agreeing to share work?,3,3. Somewhat agree
test employee 25,30,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Benefit,Is leadership recognized independently of job titles?,2,2. Somewhat disagree
test employee 25,31,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Information,Are all workgroup members able to see when they should initiate adjustments among the workgroup?,1,1. Disagree
test employee 25,32,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Behavior,Does performance evaluation of processing recognize a range of outcomes as being valuable?,3,3. Somewhat agree
test employee 25,33,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Benefit,Is the individual’s employment security increased with commitments to change initiatives?,4,4. Agree
test employee 25,34,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Information,Is always-on user and technical support explicitly established to help FTEs manage change?,1,1. Disagree
test employee 25,35,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Behavior,Are professional development allowances protected from other competing pressures of demand?,3,3. Somewhat agree
test employee 25,36,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Benefit,Are individuals free to join learning programs for changes where they do not also have assignments?,2,2. Somewhat disagree
test employee 26,1,Non Manager,Executive,Executive,STRATEGY / Credibility,Information,Are key influencers regularly speaking for themselves in the public communications?,2,2. Somewhat disagree
test employee 26,2,Non Manager,Executive,Executive,STRATEGY / Credibility,Behavior,Is all or most communication explicitly published by an executive level change leader?,2,2. Somewhat disagree
test employee 26,3,Non Manager,Executive,Executive,STRATEGY / Credibility,Benefit,Can participants see alignment of their preferences and responsibilities as influencers?,3,3. Somewhat agree
test employee 26,4,Non Manager,Executive,Executive,PORTFOLIO / Progress,Information,Can participants easily see where their own impact is benefiting progress?,2,2. Somewhat disagree
test employee 26,5,Non Manager,Executive,Executive,PORTFOLIO / Progress,Behavior,Do management leads show collaboration with each other in discussions and decisions?,2,2. Somewhat disagree
test employee 26,6,Non Manager,Executive,Executive,PORTFOLIO / Progress,Benefit,Are proposed impacts described both as outcomes and support?,2,2. Somewhat disagree
test employee 26,7,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Information,Does messaging consistently treat change effort as being driven by stakeholders’ benefits?,2,2. Somewhat disagree
test employee 26,8,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Behavior,Are existing legacy communication channels directing staff to the shared change tracking?,1,1. Disagree
test employee 26,9,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Benefit,Are work managers successfully translating the right ideas into the right languages?,2,2. Somewhat disagree
test employee 26,10,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Information,Is a “best place to work” story coming through clearly in communications?,3,3. Somewhat agree
test employee 26,11,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Behavior,Do employees have simple always-on access to a dashboard & scorecard of change initiatives?,1,1. Disagree
test employee 26,12,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Benefit,Is knowledge development clearly identified as both a requirement and an opportunity?,2,2. Somewhat disagree
test employee 26,13,Non Manager,Operational,Operational,BUS ARCH / Transitions,Information,Can staff see and promptly recognize plan modifications that change their own expected contribution?,3,3. Somewhat agree
test employee 26,14,Non Manager,Operational,Operational,BUS ARCH / Transitions,Behavior,Can staff contribute easily to the business process designs?,2,2. Somewhat disagree
test employee 26,15,Non Manager,Operational,Operational,BUS ARCH / Transitions,Benefit,Is a performance management system used to support talent and skill development for change?,3,3. Somewhat agree
test employee 26,16,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Information,Does each distinctive contributor (individual or workgroup) have a profile of their role capability that is easily discoverable  company-wide?,3,3. Somewhat agree
test employee 26,17,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Behavior,Do terms of cooperative agreement usually frame requests and discussions  for collaboration?,1,1. Disagree
test employee 26,18,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Benefit,Are stakeholders routinely acknowledged for their performance and impact as collaborators?,1,1. Disagree
test employee 26,19,Non Manager,Operational,Operational,DESIGN / Scope,Information,Are program managers usually part of the change design team?,4,4. Agree
test employee 26,20,Non Manager,Operational,Operational,DESIGN / Scope,Behavior,Is impact analysis of proposals done before approvals occur?,3,3. Somewhat agree
test employee 26,21,Non Manager,Operational,Operational,DESIGN / Scope,Benefit,Are all participants invited to join the impact assessment?,2,2. Somewhat disagree
test employee 26,22,Non Manager,Operational,Operational,DEV / Completeness,Information,Are projects sized for deliverability instead of for other reasons?,4,4. Agree
test employee 26,23,Non Manager,Operational,Operational,DEV / Completeness,Behavior,Is production defined by deliverables more than by process?,4,4. Agree
test employee 26,24,Non Manager,Operational,Operational,DEV / Completeness,Benefit,Do new proposals usually incorporate the output of other current or proposed changes?,1,1. Disagree
test employee 26,25,Non Manager,Transactional,Transactional,AGILITY / Systems,Information,Are both legacy and new methods being adapted to prioritize change execution (not just business-as-usual) effects?,2,2. Somewhat disagree
test employee 26,26,Non Manager,Transactional,Transactional,AGILITY / Systems,Behavior,Does recommended practice accept a range of methods for meeting  objectives?,3,3. Somewhat agree
test employee 26,27,Non Manager,Transactional,Transactional,AGILITY / Systems,Benefit,Do workers have sufficient autonomy to create solution proposals for any change?,3,3. Somewhat agree
test employee 26,28,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Information,Can functional workgroups confidently take on a full time posture as service providers?,2,2. Somewhat disagree
test employee 26,29,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Behavior,Do all “collaborators” accept equal accountability in agreeing to share work?,2,2. Somewhat disagree
test employee 26,30,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Benefit,Is leadership recognized independently of job titles?,1,1. Disagree
test employee 26,31,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Information,Are all workgroup members able to see when they should initiate adjustments among the workgroup?,2,2. Somewhat disagree
test employee 26,32,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Behavior,Does performance evaluation of processing recognize a range of outcomes as being valuable?,3,3. Somewhat agree
test employee 26,33,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Benefit,Is the individual’s employment security increased with commitments to change initiatives?,4,4. Agree
test employee 26,34,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Information,Is always-on user and technical support explicitly established to help FTEs manage change?,2,2. Somewhat disagree
test employee 26,35,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Behavior,Are professional development allowances protected from other competing pressures of demand?,3,3. Somewhat agree
test employee 26,36,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Benefit,Are individuals free to join learning programs for changes where they do not also have assignments?,2,2. Somewhat disagree
test employee 27,1,Non Manager,Executive,Executive,STRATEGY / Credibility,Information,Are key influencers regularly speaking for themselves in the public communications?,2,2. Somewhat disagree
test employee 27,2,Non Manager,Executive,Executive,STRATEGY / Credibility,Behavior,Is all or most communication explicitly published by an executive level change leader?,1,1. Disagree
test employee 27,3,Non Manager,Executive,Executive,STRATEGY / Credibility,Benefit,Can participants see alignment of their preferences and responsibilities as influencers?,2,2. Somewhat disagree
test employee 27,4,Non Manager,Executive,Executive,PORTFOLIO / Progress,Information,Can participants easily see where their own impact is benefiting progress?,2,2. Somewhat disagree
test employee 27,5,Non Manager,Executive,Executive,PORTFOLIO / Progress,Behavior,Do management leads show collaboration with each other in discussions and decisions?,2,2. Somewhat disagree
test employee 27,6,Non Manager,Executive,Executive,PORTFOLIO / Progress,Benefit,Are proposed impacts described both as outcomes and support?,2,2. Somewhat disagree
test employee 27,7,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Information,Does messaging consistently treat change effort as being driven by stakeholders’ benefits?,2,2. Somewhat disagree
test employee 27,8,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Behavior,Are existing legacy communication channels directing staff to the shared change tracking?,1,1. Disagree
test employee 27,9,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Benefit,Are work managers successfully translating the right ideas into the right languages?,2,2. Somewhat disagree
test employee 27,10,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Information,Is a “best place to work” story coming through clearly in communications?,2,2. Somewhat disagree
test employee 27,11,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Behavior,Do employees have simple always-on access to a dashboard & scorecard of change initiatives?,1,1. Disagree
test employee 27,12,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Benefit,Is knowledge development clearly identified as both a requirement and an opportunity?,2,2. Somewhat disagree
test employee 27,13,Non Manager,Operational,Operational,BUS ARCH / Transitions,Information,Can staff see and promptly recognize plan modifications that change their own expected contribution?,1,1. Disagree
test employee 27,14,Non Manager,Operational,Operational,BUS ARCH / Transitions,Behavior,Can staff contribute easily to the business process designs?,3,3. Somewhat agree
test employee 27,15,Non Manager,Operational,Operational,BUS ARCH / Transitions,Benefit,Is a performance management system used to support talent and skill development for change?,3,3. Somewhat agree
test employee 27,16,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Information,Does each distinctive contributor (individual or workgroup) have a profile of their role capability that is easily discoverable  company-wide?,2,2. Somewhat disagree
test employee 27,17,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Behavior,Do terms of cooperative agreement usually frame requests and discussions  for collaboration?,2,2. Somewhat disagree
test employee 27,18,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Benefit,Are stakeholders routinely acknowledged for their performance and impact as collaborators?,2,2. Somewhat disagree
test employee 27,19,Non Manager,Operational,Operational,DESIGN / Scope,Information,Are program managers usually part of the change design team?,4,4. Agree
test employee 27,20,Non Manager,Operational,Operational,DESIGN / Scope,Behavior,Is impact analysis of proposals done before approvals occur?,4,4. Agree
test employee 27,21,Non Manager,Operational,Operational,DESIGN / Scope,Benefit,Are all participants invited to join the impact assessment?,2,2. Somewhat disagree
test employee 27,22,Non Manager,Operational,Operational,DEV / Completeness,Information,Are projects sized for deliverability instead of for other reasons?,3,3. Somewhat agree
test employee 27,23,Non Manager,Operational,Operational,DEV / Completeness,Behavior,Is production defined by deliverables more than by process?,3,3. Somewhat agree
test employee 27,24,Non Manager,Operational,Operational,DEV / Completeness,Benefit,Do new proposals usually incorporate the output of other current or proposed changes?,1,1. Disagree
test employee 27,25,Non Manager,Transactional,Transactional,AGILITY / Systems,Information,Are both legacy and new methods being adapted to prioritize change execution (not just business-as-usual) effects?,3,3. Somewhat agree
test employee 27,26,Non Manager,Transactional,Transactional,AGILITY / Systems,Behavior,Does recommended practice accept a range of methods for meeting  objectives?,2,2. Somewhat disagree
test employee 27,27,Non Manager,Transactional,Transactional,AGILITY / Systems,Benefit,Do workers have sufficient autonomy to create solution proposals for any change?,3,3. Somewhat agree
test employee 27,28,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Information,Can functional workgroups confidently take on a full time posture as service providers?,2,2. Somewhat disagree
test employee 27,29,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Behavior,Do all “collaborators” accept equal accountability in agreeing to share work?,2,2. Somewhat disagree
test employee 27,30,Non Manager,Transactional,Transactional,VALUE NTWKG / Execution,Benefit,Is leadership recognized independently of job titles?,1,1. Disagree
test employee 27,31,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Information,Are all workgroup members able to see when they should initiate adjustments among the workgroup?,2,2. Somewhat disagree
test employee 27,32,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Behavior,Does performance evaluation of processing recognize a range of outcomes as being valuable?,3,3. Somewhat agree
test employee 27,33,Non Manager,Transactional,Transactional,STAKEHOLDER ROI / Feedback,Benefit,Is the individual’s employment security increased with commitments to change initiatives?,3,3. Somewhat agree
test employee 27,34,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Information,Is always-on user and technical support explicitly established to help FTEs manage change?,2,2. Somewhat disagree
test employee 27,35,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Behavior,Are professional development allowances protected from other competing pressures of demand?,4,4. Agree
test employee 27,36,Non Manager,Transactional,Transactional,CAPABILITY MATURITY / Learning,Benefit,Are individuals free to join learning programs for changes where they do not also have assignments?,3,3. Somewhat agree
test employee 28,1,Non Manager,Executive,Executive,STRATEGY / Credibility,Information,Are key influencers regularly speaking for themselves in the public communications?,1,1. Disagree
test employee 28,2,Non Manager,Executive,Executive,STRATEGY / Credibility,Behavior,Is all or most communication explicitly published by an executive level change leader?,1,1. Disagree
test employee 28,3,Non Manager,Executive,Executive,STRATEGY / Credibility,Benefit,Can participants see alignment of their preferences and responsibilities as influencers?,2,2. Somewhat disagree
test employee 28,4,Non Manager,Executive,Executive,PORTFOLIO / Progress,Information,Can participants easily see where their own impact is benefiting progress?,2,2. Somewhat disagree
test employee 28,5,Non Manager,Executive,Executive,PORTFOLIO / Progress,Behavior,Do management leads show collaboration with each other in discussions and decisions?,3,3. Somewhat agree
test employee 28,6,Non Manager,Executive,Executive,PORTFOLIO / Progress,Benefit,Are proposed impacts described both as outcomes and support?,1,1. Disagree
test employee 28,7,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Information,Does messaging consistently treat change effort as being driven by stakeholders’ benefits?,2,2. Somewhat disagree
test employee 28,8,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Behavior,Are existing legacy communication channels directing staff to the shared change tracking?,1,1. Disagree
test employee 28,9,Non Manager,Executive,Executive,CAMPAIGN / Engagement,Benefit,Are work managers successfully translating the right ideas into the right languages?,2,2. Somewhat disagree
test employee 28,10,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Information,Is a “best place to work” story coming through clearly in communications?,3,3. Somewhat agree
test employee 28,11,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Behavior,Do employees have simple always-on access to a dashboard & scorecard of change initiatives?,1,1. Disagree
test employee 28,12,Non Manager,Executive,Executive,KNOWL MGMT / Transparency,Benefit,Is knowledge development clearly identified as both a requirement and an opportunity?,3,3. Somewhat agree
test employee 28,13,Non Manager,Operational,Operational,BUS ARCH / Transitions,Information,Can staff see and promptly recognize plan modifications that change their own expected contribution?,1,1. Disagree
test employee 28,14,Non Manager,Operational,Operational,BUS ARCH / Transitions,Behavior,Can staff contribute easily to the business process designs?,1,1. Disagree
test employee 28,15,Non Manager,Operational,Operational,BUS ARCH / Transitions,Benefit,Is a performance management system used to support talent and skill development for change?,2,2. Somewhat disagree
test employee 28,16,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Information,Does each distinctive contributor (individual or workgroup) have a profile of their role capability that is easily discoverable  company-wide?,2,2. Somewhat disagree
test employee 28,17,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Behavior,Do terms of cooperative agreement usually frame requests and discussions  for collaboration?,2,2. Somewhat disagree
test employee 28,18,Non Manager,Operational,Operational,CONFIG’N / Orchestration,Benefit,Are stakeholders routinely acknowledged for their performance and impact as collaborators?,2,2. Somewhat disagree
test employee 28,19,Non Manager,Operational,Operational,DESIGN / Scope,Information,Are program managers usually part of the change design team?,4,4. Agree
test employee 28,20,Non Manager,Operational,Operational,DESIGN / Scope,Behavior,Is impact analysis of proposals done before approvals occur?,4,4. Agree
test employee 28,21,Non Manager,Operational,Operational,DESIGN / Scope,Benefit,Are all participants invited to join the impact assessment?,2,2. Somewhat disagree
test employee 28,22,Non Manager,Operational,Operational,DEV / Completeness,Information,Are projects sized for deliverability instead of for other reasons?,4,4. Agree
test employee 28,23,Non Manager,Operational,Operational,DEV / Completeness,Behavior,Is production defined by deliverables more than by process?,3,3. Somewhat agree
test employee 28,24,Non Manager,Operational,Operational,DEV / Completeness,Benefit,Do new proposals usually incorporate the output of other current or proposed changes?,1,1. Disagree
